close,volume,macd,rsi,obv,atr,mom,usd_close,gold_close,sma_plus_3
4301.44,3.4,-0.85,47.91296304,103.34,37.99595307,1.007445575,9643.5,1.6695,4260.296667
4275.86,4.02,-3.54,43.06412548,99.32,39.27838499,0.997438673,9650,1.6665,4260.04
4254.82,3.14,-7.28,39.52133035,96.18,39.74350035,0.991198807,9652.5,1.6449,4269.053333
4250.21,2.57,-10.5,38.76875136,93.61,39.8746789,0.990540226,9657.5,1.6591,4291.213333
4275.09,1.84,-10.91,44.87030283,95.45,39.1536304,0.993603882,9657.5,1.6598,4315.01
4281.86,2.51,-10.57,46.43444333,97.96,38.1776568,0.991648757,9662.5,1.6626,4354.143333
4316.69,3,-7.41,53.71087733,100.96,37.98853846,0.995195422,9637.5,1.6549,4385.253333
4346.48,3.28,-2.47,58.85858533,104.24,38.7215,1.006085381,9650,1.6879,4400.553333
4399.26,4.33,5.64,66.06017154,108.57,39.16425,1.020980027,9655,1.6737,4399.98
4410.02,3.64,12.79,67.31622667,112.21,38.42108928,1.021817204,9660,1.6481,4384.283333
4392.38,4.02,16.83,63.18763304,108.19,38.54529719,1.021141757,9667.5,1.6455,4359.28
4397.54,4.84,20.22,63.88538516,113.03,38.09849025,1.028457433,9670,1.6615,4328.736667
4362.93,4.46,19.89,56.19198412,108.57,39.80431238,1.02540883,9660,1.6548,4335.26
4317.37,3.33,15.76,47.9978118,105.24,42.57043292,1.015801572,9660,1.6773,4363.076667
4305.91,3.19,11.44,46.1738635,102.05,42.40611628,1.007209205,9635,1.66,4398.093333
4382.5,4.48,14.03,57.73382043,106.53,44.84782226,1.023503804,9635,1.6689,4403.386667
4400.82,2.94,17.36,59.94951006,109.47,43.60654924,1.01948947,9650,1.6834,4424.94
4410.96,4.72,20.58,61.16306122,114.19,42.15608144,1.014834993,9655,1.6827,4426.803333
4398.38,2.4,21.87,58.78330944,111.79,41.38207562,0.999799966,9649.5,1.6904,4433.586667
4465.48,3.29,27.98,66.31235124,115.08,43.21907022,1.012575907,9630,1.6866,4424.293333
4416.55,3.27,28.55,57.99316611,111.81,43.12127949,1.005502712,9620,1.6928,4424.423333
4418.73,3.07,28.84,58.24450861,114.88,43.73475953,1.004818603,9625,1.6863,4431.19
4437.6,4.05,30.24,60.4504194,118.93,42.58513385,1.017114645,9652.5,1.6564,4436.316667
4416.94,3.2,29.35,56.90576643,115.73,43.78333857,1.023062652,9677.5,1.6524,4448.57
4439.03,3.48,30.08,59.63140414,119.21,41.78452867,1.030915648,9677.5,1.6607,4462.77
4452.98,3.91,31.42,61.29621751,123.12,40.46277663,1.016082145,9687.5,1.6799,4475.296667
4453.7,4.99,32.17,61.38473395,128.11,39.46543544,1.012015942,9697.5,1.6606,4483.876667
4481.63,4.42,34.62,64.75235866,132.53,41.34361862,1.016021456,9712.5,1.6694,4489.66
4490.56,4.41,36.86,65.77992718,136.94,41.89264586,1.020957716,9670.5,1.6753,4493.856667
4479.44,5.95,37.3,63.30503109,130.99,41.31745687,1.003126204,9675.5,1.6724,4497.8
4498.98,5.12,38.78,65.74399173,136.11,40.15620995,1.018663889,9710,1.6777,4499.223333
4503.15,4.21,39.84,66.25939517,140.32,38.78148067,1.019105037,9692.5,1.6704,4514.253333
4491.27,3.56,39.26,63.33575078,136.76,38.89851777,1.012094375,9667,1.666,4541.02
4503.25,2.78,39.32,65.01230452,139.54,37.75219507,1.019540677,9620,1.6482,4569.493333
4548.24,3.53,42.5,70.4728929,143.07,38.26846685,1.024602222,9645.5,1.6487,4590.01
4571.57,5.15,46.37,72.84009721,148.22,38.30214779,1.026631604,9646.5,1.6442,4600.173333
4588.67,8.38,50.24,74.45654099,156.6,37.43128009,1.03030514,9659.5,1.6347,4615.433333
4609.79,6.72,54.38,76.33027562,163.32,36.74047437,1.028596738,9669.5,1.6088,4622.97
4602.06,12.26,56.39,74.18532815,151.06,36.77186906,1.024829865,9702.5,1.6036,4639.323333
4634.45,8.07,59.91,77.09037979,159.13,36.45887841,1.034604772,9683,1.5776,4659.876667
4632.4,6.89,61.82,76.50357108,152.24,36.60895852,1.029655611,9702.5,1.5782,4670.086667
4651.12,6.91,64.1,78.13995108,159.15,35.76546149,1.032859221,9709,1.5724,4691.853333
4696.11,5.95,68.75,81.47847099,165.1,36.05721424,1.04560848,9705,1.5862,4725.08
4663.03,5.65,68.97,72.68822379,159.45,37.01884179,1.035481041,9707,1.6152,4774.606667
4716.42,6.1,72.62,77.00091095,165.55,37.78749595,1.036976941,9685.5,1.5952,4789.62
4795.79,6.69,80.97,81.64186879,172.24,40.75767481,1.049046608,9663.5,1.5777,4774.923333
4811.61,6.08,87.86,82.40402687,178.32,40.69855518,1.048584884,9677.5,1.5719,4779.28
4761.46,5.6,88.26,72.17462442,172.72,43.5929441,1.032901716,9706,1.5721,4808.226667
4751.7,5.83,86.78,70.3444387,166.89,42.48416238,1.032515873,9692.5,1.5746,4849.16
4824.68,7.25,90.46,75.37316458,174.14,45.40457935,1.041046942,9687.5,1.5746,4859.036667
4848.3,6.28,94.2,76.74746847,180.42,44.27425225,1.046606511,9692.5,1.5748,4854.75
4874.5,6.51,98.14,78.2006623,186.93,45.12466281,1.048027142,9684.5,1.5766,4825.373333
4854.31,5.25,98.5,74.3447823,181.68,44.66575832,1.033687456,9697,1.5778,4813.71
4835.44,5.24,96.15,70.82959785,176.44,45.26463273,1.036973813,9690.5,1.5883,4802.84
4786.37,6.1,89.3,62.54756627,170.34,47.24858753,1.014831164,9702.5,1.5906,4814.926667
4819.32,5.85,85.55,65.46750729,176.19,48.74225985,1.004906387,9704.5,1.5925,4818.986667
4802.83,4.77,80.32,62.82756646,171.42,48.13209843,0.998175247,9711,1.6046,4818.933333
4822.63,6.05,76.88,64.66979604,177.47,47.39623426,1.0128469,9712,1.6113,4785.776667
4831.5,6.75,74.02,65.49478958,184.22,46.71793181,1.01679399,9724,1.6075,4775.163333
4802.67,7.49,68.64,60.54603603,176.73,48.26879382,0.995438039,9733,1.6138,4788.446667
4723.16,6.12,57.3,49.44897106,170.61,51.61673712,0.974188891,9742.5,1.6062,4856.76
