close,volume,macd,rsi,obv,atr,mom,usd_close,gold_close,sma_plus_3
"4,028.54",3.38,20.76,57.61543044,6.98,42.35596541,1.005910304,"9,130.00","1.655,50",4027.71
"4,024.73",2.4,21.19,57.00089787,4.58,41.51982503,1.009995232,"9,125.00","1.666,90",4033.32
"4,022.17",2.44,21.08,56.56433334,2.14,40.82483752,1.013886788,"9,155.00","1.646,70",4036.5
"4,036.23",2.76,21.88,58.44669204,4.9,39.46949199,1.023769061,"9,145.00","1.650,00",4050.883333
"4,041.56",2.32,22.68,59.16908186,7.22,38.08667113,1.018623021,"9,157.50","1.642,30",4067.22
"4,031.71",2.37,22.27,57.19036971,4.85,38.88119462,1.010063785,"9,175.00","1.685,50",4091.706667
"4,079.38",3.2,25.49,63.54435469,8.05,39.64110929,1.023080492,"9,157.50","1.684,80",4105.763333
"4,090.57",3.07,28.61,64.86273959,11.12,38.81960148,1.020438353,"9,147.50","1.657,90",4130.93
"4,105.17",3.43,31.9,66.56187057,14.55,39.05534424,1.01253968,"9,165.00","1.652,20",4167.686667
"4,121.55",2.84,35.42,68.40767737,17.39,38.38067679,1.020190694,"9,144.00","1.669,30",4171.85
"4,166.07",4.69,41.33,72.80213275,22.08,38.99919988,1.034138919,"9,140.00","1.677,50",4171.95
"4,215.44",4.32,49.42,76.67656958,26.4,40.98854274,1.047384545,"9,130.00","1.670,00",4151.493333
"4,134.04",3.28,48.71,61.1972575,23.12,44.69364683,1.027813345,"9,140.00","1.612,30",4156.746667
"4,166.37",3.36,50.17,64.28149778,26.48,45.92124349,1.032242959,"9,110.00","1.628,50",4144.626667
"4,154.07",4.3,49.76,62.25410513,22.18,44.35758324,1.02783826,"9,150.00","1.642,50",4139.783333
"4,149.80",3.72,48.54,61.52860681,18.46,43.18418444,1.029290301,"9,150.00","1.659,50",4142.943333
"4,130.01",4.26,45.44,58.14644646,14.2,42.86388555,1.0124112,"9,152.50","1.659,00",4148.466667
"4,139.54",4.38,43.26,59.30648939,18.58,41.90075087,1.011971437,"9,162.50","1.679,50",4154.41
"4,159.28",3.53,42.64,61.67596315,22.11,40.77284009,1.01318094,"9,140.00","1.659,10",4156.73
"4,146.58",3.49,40.65,59.28425931,18.62,39.92192294,1.006072958,"9,175.00","1.648,70",4162.443333
"4,157.37",3.85,39.49,60.67938758,22.47,39.31678559,0.997911701,"9,180.00","1.650,30",4170.443333
"4,166.24",4.39,38.83,61.83704654,26.86,38.93344376,0.98832862,"9,177.50","1.638,80",4166.86
"4,163.72",3.76,37.68,61.28499941,23.1,37.66748349,1.007179418,"9,179.00","1.640,60",4169.07
"4,181.37",4.18,37.75,63.72749515,27.28,36.60123467,1.003600256,"9,183.50","1.642,10",4163.16
"4,155.49",5.04,35.32,57.95395888,22.24,38.44328934,1.000341833,"9,186.50","1.631,90",4171.433333
"4,170.35",4.77,34.19,60.18448157,27.01,37.60591153,1.004952046,"9,192.50","1.643,00",4169.31
"4,163.64",4.69,32.38,58.67094468,22.32,36.41334642,1.008142837,"9,197.50","1.641,40",4175.006667
"4,180.31",4.59,31.93,61.2763907,26.91,36.49810739,1.00984892,"9,185.00","1.659,60",4180.23
"4,163.98",3.63,29.9,57.45526189,23.28,36.32752829,1.001130003,"9,189.00","1.664,00",4198.666667
"4,180.73",3.29,29.31,60.19700974,26.57,36.34413341,1.008235703,"9,190.50","1.663,40",4213.09
"4,195.98",3.5,29.73,62.56253611,30.07,35.57526674,1.009287121,"9,192.50","1.661,70",4219.99
"4,219.29",3.93,31.58,65.89864937,34,35.03846197,1.012733304,"9,198.00","1.653,40",4199.846667
"4,224.00",4.12,33.05,66.54732639,38.12,34.22357183,1.014477438,"9,190.00","1.634,20",4185.536667
"4,216.68",3.82,33.24,64.49403154,34.3,34.06903099,1.008444601,"9,190.00","1.644,70",4156.33
"4,158.86",3.07,28.39,51.08577325,31.23,37.78981449,1.000810975,"9,195.00","1.638,60",4147.92
"4,181.07",2.61,26.05,54.95935394,33.84,36.83268488,1.002570528,"9,195.00","1.604,00",4125.61
"4,129.06",2.81,19.76,45.81052228,31.03,38.62392167,0.991694767,"9,230.00","1.593,70",4100.28
"4,133.63",3.05,14.98,46.65088212,34.08,37.77721298,0.988833364,"9,180.00","1.595,10",4070.95
"4,114.14",2.39,9.5,43.54910971,31.69,37.91455491,0.988030682,"9,190.00","1.583,60",4026.403333
"4,053.07",2.51,0.23,35.5687955,29.18,40.65351528,0.969464663,"9,235.00","1.560,60",3988.75
"4,045.64",3.08,-7.62,34.73482366,26.1,42.8175499,0.964170468,"9,240.00","1.556,80",3980.57
"3,980.50",3.1,-18.89,28.43914697,23,48.27701062,0.94340517,"9,242.00","1.536,20",3980.93
"3,940.11",2.76,-30.72,25.36879642,20.24,48.46865272,0.932791193,"9,250.00","1.588,40",3995.85
"4,021.10",3.39,-33.18,39.47864281,23.63,51.0266061,0.953617538,"9,227.50","1.576,30",3956.32
"3,981.58",2.32,-37.88,35.91086405,21.31,51.01041995,0.957372934,"9,260.00","1.548,10",3935.48
"3,984.87",2.43,-40.87,36.42594944,23.74,49.57681852,0.953074213,"9,265.00","1.557,30",3913.163333
"3,902.51",2.71,-49.32,29.93904034,21.03,52.08204577,0.945132791,"9,287.50","1.568,80",3889.933333
"3,919.06",1.7,-54.06,32.53888149,22.73,50.59475679,0.948091629,"9,395.00","1.548,60",3850.17
"3,917.92",2.06,-57.24,32.4495569,20.67,48.82298845,0.95230595,"9,435.00","1.563,40",3762.39
"3,832.82",3.76,-65.87,26.58301644,16.91,53.01634641,0.945658476,"9,400.00","1.562,60",3724.076667
"3,799.77",2.06,-74.52,24.71428082,14.85,53.45232167,0.939225932,"9,387.50","1.620,50",3737.93
"3,654.58",2.99,-92.03,18.54621693,11.86,61.38358441,0.918120839,"9,400.00","1.612,20",3799.936667
"3,717.88",2.3,-99.65,27.0898144,14.16,59.74761409,0.943598021,"9,402.50","1.615,20",3835.753333
"3,841.33",3.84,-94.63,40.25192421,18,64.30921309,0.955293328,"9,300.00","1.632,80",3844.046667
"3,840.60",3.09,-89.69,40.20570299,14.91,65.82141215,0.964591946,"9,370.00","1.586,60",3848.04
"3,825.33",1.88,-86,39.19190368,13.03,63.65273985,0.959963562,"9,385.00","1.590,10",3859.75
"3,866.21",2.49,-78.88,43.31292544,15.52,61.53682987,0.990698294,"9,405.00","1.595,50",3834.886667
"3,852.58",2,-73.49,42.28398771,13.52,60.08848487,0.983036749,"9,405.00","1.612,70",3823.396667
"3,860.46",3.42,-67.79,43.1252017,16.94,57.78573596,0.985334055,"9,420.00","1.618,10",3823.296667
"3,791.62",3.12,-68.05,37.92484313,13.82,59.56818339,0.989250734,"9,420.00","1.618,40",3853.03
"3,818.11",4.26,-65.37,40.8792342,18.08,59.05259886,1.004826608,"9,385.00","1.627,00",3894.96
"3,860.16",3.04,-59.16,45.32747238,21.12,60.50027037,1.056252702,"9,387.50","1.625,70",3908.836667
"3,880.82",2.18,-51.98,47.42067834,23.3,58.41025106,1.043826051,"9,405.00","1.622,20",3911.736667
"3,943.90",4.25,-40.73,53.29974172,27.55,58.75523312,1.026701689,"9,420.00","1.614,80",3882.966667
"3,901.79",3.43,-34.81,49.33405657,24.12,59.27557362,1.015932406,"9,430.00","1.564,50",3876.17
"3,889.52",2.39,-30.75,48.20851666,21.73,59.23946121,1.016780252,"9,437.50","1.566,00",3891.286667
"3,857.59",1.88,-29.77,45.3114338,19.85,58.19521398,0.997770426,"9,440.00","1.587,50",3901.28
"3,881.40",2.42,-26.76,47.82916906,22.27,56.95627013,1.007480701,"9,440.00","1.574,00",3926.006667
"3,934.87",2.56,-19.84,53.05589859,24.83,56.59867941,1.019274905,"9,445.00","1.577,50",3944.896667
"3,887.57",2.28,-17.96,48.43334089,22.55,57.72377373,1.025305806,"9,445.00","1.549,70",3999.003333
"3,955.58",2.2,-10.85,54.56322771,24.75,58.41636132,1.036004725,"9,392.50","1.603,50",4037.09
"3,991.54",3.05,-2.3,57.44379451,27.8,57.22519266,1.034034859,"9,395.00","1.597,20",4058.31
"4,049.89",3.11,9.09,61.68812985,30.91,56.68482175,1.043565535,"9,324.00","1.621,30",4036.693333
"4,069.84",2.38,19.5,63.04520625,33.29,55.23947734,1.031932858,"9,384.00","1.608,90",4016.64
"4,055.20",1.85,26.26,61.32842248,31.44,53.92665753,1.039317852,"9,442.00","1.578,40",4004.616667
"3,985.04",1.77,25.66,53.77144047,29.67,55.70618199,1.0245583,"9,410.00","1.588,60",4004.31
"4,009.68",1.98,26.87,55.82993827,31.65,54.07502614,1.03942617,"9,430.00","1.579,30",4007.64
"4,019.13",2.08,28.26,56.627619,33.73,51.76323856,1.035484619,"9,415.00","1.575,20",4017.086667
"3,984.12",2.67,26.24,52.8217089,31.06,51.63015009,1.012516297,"9,445.00","1.564,90",4049.27
"4,019.67",1.84,27.19,56.05172187,32.9,50.80228222,1.033980096,"9,447.50","1.591,60",4069.926667
"4,047.47",2.51,29.84,58.44751302,35.41,49.21426207,1.023230474,"9,450.00","1.591,20",4086.17
"4,080.67",2.32,34.23,61.16992175,37.73,48.34395763,1.022329727,"9,440.00","1.589,10",4086.346667
"4,081.64",2.36,37.35,61.24980368,40.09,47.15224637,1.007839719,"9,450.00","1.570,40",4062.396667
"4,096.20",2.33,40.54,62.49696052,42.42,46.32994306,1.006476913,"9,447.50","1.580,10",4027.7
"4,081.20",1.87,41.37,60.3422773,40.55,45.84923284,1.006411521,"9,450.00","1.582,50",4000.913333
"4,009.79",1.89,35.86,51.27844542,38.66,48.52285907,1.006210728,"9,455.00","1.577,10",3999.243333
"3,992.11",2.23,29.72,49.30384666,36.43,48.84551199,0.995618104,"9,467.50","1.576,00",4029.943333
"4,000.84",1.72,25.27,50.32110808,38.15,48.21654685,0.995449264,"9,482.50","1.608,00",4062.703333
"4,004.78",1.96,21.81,50.80093114,40.11,47.30250779,1.005185587,"9,477.50","1.615,00",4108.556667
"4,084.21",2.41,25.18,59.32926606,42.52,49.92732866,1.016056044,"9,455.00","1.617,90",4123.973333
"4,099.12",2.32,28.73,60.70618791,44.84,48.82894804,1.012761058,"9,455.00","1.619,70",4121.97
"4,142.34",3.5,34.63,64.46206423,48.34,48.95473747,1.015112714,"9,445.00","1.610,50",4107.793333
"4,130.46",3.52,37.91,62.68832351,44.82,47.64011336,1.011960878,"9,442.50","1.603,70",4099.473333
"4,093.11",2.38,37.07,57.34580056,42.44,49.00153384,0.999245642,"9,467.50","1.587,40",4096.963333
"4,099.81",1.83,36.52,58.03667404,44.27,48.59785285,1.004559933,"9,467.50","1.606,00",4093.93
"4,105.50",2.29,36.13,58.64922543,46.56,48.62014907,1.02386908,"9,465.00","1.612,90",4102.486667
"4,085.58",3.65,33.82,55.58986936,42.91,48.11085271,1.023413683,"9,467.50","1.609,70",4121.146667
"4,090.71",2.8,32.04,56.22319133,45.71,46.52722037,1.022462783,"9,470.50","1.612,90",4125.086667
"4,131.17",2.55,33.5,60.95280381,48.26,45.87170463,1.031559786,"9,471.50","1.617,10",4121.883333
"4,141.56",2.87,35.1,62.08562082,51.13,44.8701543,1.014041883,"9,477.50","1.619,70",4122.026667
"4,102.53",2.05,32.83,55.56432855,49.08,46.34800042,1.000831886,"9,485.00","1.609,60",4141.353333
"4,121.56",2.03,32.2,57.8869795,51.11,45.63171468,0.994983512,"9,482.50","1.599,40",4155.053333
"4,141.99",2.55,32.97,60.28691771,53.66,45.1665922,1.002791457,"9,497.50","1.603,70",4156.19
"4,160.51",3.14,34.68,62.37987881,56.8,44.02683562,1.016466696,"9,490.00","1.616,10",4151.313333
"4,162.66",2.43,35.79,62.62612969,59.23,44.10777593,1.015329979,"9,494.00","1.669,60",4144.71
"4,145.40",1.7,34.87,59.2718951,57.53,43.62864908,1.00971867,"9,505.00","1.669,80",4127.3
"4,145.88",0.7,33.8,59.33712115,58.23,41.452317,1.014759226,"9,515.00","1.672,40",4087.2
"4,142.85",2.67,32.33,58.69806827,55.56,41.26929436,1.012745954,"9,535.00","1.666,50",4059.693333
"4,093.17",3.07,26.85,49.31920815,52.49,42.99863047,0.990801637,"9,547.50","1.659,80",4063.72
"4,025.58",2.89,16.85,39.96352367,49.6,46.28658544,0.971996059,"9,545.00","1.653,50",4080.31
"4,060.33",3.1,11.61,45.66985972,52.7,49.40468648,0.989713664,"9,535.00","1.684,60",4094.486667
"4,105.25",3.41,10.94,52.01856289,56.11,50.7207803,0.996042761,"9,571.00","1.692,90",4107.296667
"4,075.35",3.23,7.92,47.99802903,52.88,49.95715314,0.983911115,"9,570.00","1.690,80",4135.733333
"4,102.86",3.28,7.65,51.69717913,56.16,48.41235649,0.986143526,"9,565.00","1.702,60",4153.233333
"4,143.68",3.21,10.61,56.62738292,59.37,47.01004531,0.995440416,"9,570.00","1.737,50",4163.373333
"4,160.66",2.23,14.16,58.52382859,61.6,46.19075636,1.003681189,"9,577.00","1.728,70",4166.7
"4,155.36",2.4,16.36,57.67612559,59.2,44.99998805,1.002286607,"9,577.50","1.731,80",4200.58
"4,174.10",2.47,19.39,59.88849841,61.67,44.27070319,1.007543116,"9,568.00","1.730,60",4227.64
"4,170.64",4.27,21.27,59.27244701,57.4,42.74208153,1.018926651,"9,577.50","1.769,10",4245.39
"4,257.00",5.32,29.38,68.09435101,62.72,46.71836142,1.057487368,"9,505.00","1.769,80",4241.293333
"4,255.28",4.19,35.27,67.77945109,58.53,45.95276418,1.048013339,"9,462.50","1.767,70",4228.706667
"4,223.89",3.27,36.98,62.13233523,55.26,46.69756674,1.02889958,"9,502.50","1.768,40",4235.616667
"4,244.71",3.82,39.56,64.25932543,59.08,46.20559768,1.041557167,"9,537.50","1.769,00",4221.016667
"4,217.52",4.98,38.96,59.55468875,54.1,45.62734071,1.027946359,"9,540.00","1.767,70",4224.14
"4,244.62",4.25,40.2,62.50147654,58.35,44.98467351,1.024359989,"9,545.00","1.775,50",4202.653333
"4,200.91",4.79,37.23,55.48021696,53.56,45.60219683,1.009673946,"9,562.50","1.762,10",4210.69
"4,226.89",4.01,36.56,58.4667267,57.57,45.02703992,1.017213912,"9,575.00","1.763,80",4222.58
"4,180.16",3.04,31.88,51.7430854,54.53,47.05653707,1.00145181,"9,585.00","1.750,60",4241.29
"4,225.02",4.42,31.44,56.87071015,58.95,47.73107013,1.013038766,"9,575.00","1.777,60",4251.896667
"4,262.56",3.29,33.72,60.6397776,62.24,47.10313655,1.001306084,"9,570.00","1.771,10",4248.213333
"4,236.29",2.93,33.03,56.89289469,59.31,46.25076965,0.995537309,"9,580.00","1.780,50",4259.936667
"4,256.84",3.88,33.76,59.02574336,63.19,44.98214325,1.007800866,"9,580.00","1.772,70",4278.093333
"4,251.51",4.03,33.51,58.22112152,59.16,43.86841873,1.001601994,"9,585.00","1.777,30",4283.666667
"4,271.46",2.82,34.53,60.3972098,61.98,42.69567454,1.012789507,"9,590.00","1.794,10",4286.596667
"4,311.31",2.88,38.11,64.38739937,64.86,42.27026921,1.015711654,"9,589.00","1.778,60",4276.163333
"4,268.23",3.09,37.05,57.62764843,61.77,45.16524998,1.016025099,"9,591.00","1.773,50",4281.743333
"4,280.25",2.91,36.76,58.92344632,64.68,44.14058927,1.012623939,"9,592.00","1.763,00",4292.123333
"4,280.01",3.16,36.09,58.88472512,61.52,43.49911861,1.023886645,"9,592.00","1.763,20",4303.293333
"4,284.97",4.46,35.54,59.47739538,65.98,42.11418157,1.014189282,"9,582.50","1.768,80",4317.996667
"4,311.39",5.73,36.82,62.57224492,71.71,41.31245431,1.011455557,"9,577.50","1.758,00",4326.71
"4,313.52",4.12,37.58,62.81879048,75.83,40.04442186,1.018230574,"9,590.00","1.736,00",4341.193333
"4,329.08",3.32,38.98,64.65067941,79.15,39.02839173,1.016970335,"9,585.00","1.744,70",4341.916667
"4,337.53",4.46,40.31,65.64071663,83.61,38.79493517,1.020232811,"9,574.00","1.751,50",4343.2
"4,356.97",4.52,42.44,67.87019267,88.13,37.79601123,1.020018916,"9,588.00","1.743,30",4334.26
"4,331.25",3.71,41.57,62.12645409,84.42,37.90272472,1.004625044,"9,592.50","1.722,80",4335.636667
"4,341.38",3.49,41.23,63.4388317,87.91,38.05753009,1.017138252,"9,605.00","1.725,10",4334.893333
"4,330.15",3.51,39.6,60.91867087,84.4,38.31556366,1.011658198,"9,607.50","1.708,30",4335.3
"4,335.38",3.16,38.28,61.68212184,87.56,37.81159483,1.012936886,"9,610.00","1.700,50",4345.04
"4,339.15",4.48,37.12,62.25452375,92.04,36.77862377,1.012644196,"9,605.00","1.712,00",4348.753333
"4,331.37",3.52,35.16,60.25415725,88.52,36.03300778,1.004634236,"9,605.00","1.707,70",4350.083333
"4,364.60",4.56,35.88,65.37214945,93.08,36.16779294,1.011841837,"9,615.00","1.710,50",4341.513333
"4,350.29",4.11,34.89,61.68827747,88.97,36.4572363,1.004899424,"9,605.00","1.717,50",4325.73
"4,335.36",3.74,32.53,58.01497468,85.23,36.38743371,0.999499715,"9,620.00","1.714,10",4318.7
"4,338.89",2.96,30.58,58.64203999,88.19,35.41618845,0.995850327,"9,615.00","1.674,10",4322.543333
"4,302.94",2.53,25.85,50.38819955,85.66,36.08003213,0.993463781,"9,620.00","1.682,20",4330.853333
"4,314.27",3.07,22.75,52.65014114,88.73,35.19217269,0.993755442,"9,620.00","1.714,10",4337.31
"4,350.42",3.78,22.94,59.06330391,92.51,35.05344607,1.004681131,"9,605.00","1.713,20",4326.7
"4,327.87",2.77,21.03,54.13752516,89.74,36.79391421,0.998267741,"9,630.00","1.725,40",4328.103333
"4,333.64",2.74,19.76,55.16781872,92.48,36.33649176,0.998730166,"9,620.00","1.730,30",4333.983333
"4,318.59",2.65,17.33,51.89321008,89.83,35.7045995,0.997049432,"9,620.00","1.730,30",4332.266667
"4,332.08",3.7,16.31,54.50022191,93.53,34.79141382,0.992549145,"9,625.00","1.724,20",4325.696667
"4,351.28",3.84,16.86,57.98974373,97.37,34.93131283,1.000227571,"9,625.00","1.729,50",4314.363333
"4,313.44",3.26,14.08,49.87179633,94.11,35.86979048,0.994943903,"9,630.00","1.734,00",4326.153333
"4,312.37",3.87,11.65,49.66009678,90.24,37.24194831,0.993887838,"9,633.00","1.723,20",4347.086667
"4,317.28",3.32,10.01,50.69438996,93.56,36.37538057,1.003332605,"9,635.50","1.727,90",4353.83
"4,348.81",3.18,11.12,56.82854975,96.74,36.23642482,1.008005989,"9,612.50","1.751,30",4339.166667
"4,375.17",4.13,13.97,61.17717516,100.87,35.58668019,1.005689106,"9,600.00","1.749,50",4320.473333
"4,337.51",4.46,13.04,52.96817991,96.41,36.52406017,1.002227424,"9,600.00","1.742,20",4300.016667
"4,304.82",3.87,9.56,47.06461451,92.54,37.84948445,0.993349701,"9,600.00","1.716,50",4299.223333
"4,319.09",3.68,7.85,49.70009744,96.22,38.0330927,1.000115779,"9,600.00","1.727,20",4282.743333
"4,276.14",4.93,3.01,42.79416174,91.29,40.08144322,0.987087034,"9,593.50","1.710,90",4286.31
"4,302.44",4.29,1.27,47.59599458,95.58,40.13205442,0.988775717,"9,595.00","1.719,60",4283.03
"4,269.65",3.46,-2.72,42.77509567,92.12,40.02690768,0.98984801,"9,600.00","1.694,40",4290.08
"4,286.84",4.26,-4.44,45.87045544,96.38,39.61641427,0.994079822,"9,600.00","1.692,40",4295.336667
"4,292.60",4.44,-5.28,46.90678146,100.82,38.47024182,0.994283438,"9,610.00","1.700,30",4303.776667
"4,290.80",3.91,-6.02,46.6064899,96.91,37.68165312,0.986660719,"9,620.00","1.704,00",4319.353333
"4,302.61",4.31,-5.6,48.91719391,101.22,37.71510647,0.983415502,"9,630.00","1.713,00",4325.213333
