"close","volume","macd","rsi","obv","atr","mom","usd_close","gold_close","sma_plus_3"
"140.32","4514.253333"
"136.76","4541.02"
"139.54","4569.493333"
"143.07","4590.01"
"148.22","4600.173333"
"156.6","4615.433333"
"163.32","4622.97"
"151.06","4639.323333"
"159.13","4659.876667"
"152.24","4670.086667"
"159.15","4691.853333"
"165.1","4725.08"
"159.45","4774.606667"
"165.55","4789.62"
"172.24","4774.923333"
"178.32","4779.28"
"172.72","4808.226667"
"166.89","4849.16"
"174.14","4859.036667"
"180.42","4854.75"
"186.93","4825.373333"
"181.68","4813.71"
"176.44","4802.84"
"170.34","4814.926667"
"176.19","4818.986667"
"171.42","4818.933333"
"177.47","4785.776667"
"184.22","4775.163333"
"176.73","4788.446667"
"170.61","4856.76"
"175.51","4903.87"
"180.85","4935.556667"
"187.57","4945.273333"
"192.28","4958.766667"
"186.99","4953.776667"
"194.96","4943.383333"
"202.04","4915.4"
"196.88","4907.726667"
"201.34","4891.53"
"197.03","4900.443333"
"201.47","4912.983333"
"197.61","4918.686667"
"202.13","4925.683333"
"206.44","4946.163333"
"203.66","4985.513333"
"207.59","5003.25"
"211.45","5002.673333"
"216.74","4990.236667"
"211.35","4994.62"
"207.33","4993.82"
"203.54","4994.88"
"207.13","4990.926667"
"202.04","5004.11"
"198","5031.58"
"201.6","5029.68"
"205.86","4993.483333"
"211.04","4970.466667"
"206.33","4986.713333"
"202.11","5041.33"
"205.53","5079.353333"
"210.3","5083.3"
"215.88","5080.836667"
"219.88","5075.483333"
"216.31","5083.5"
"220.06","5104.746667"
"223.73","5146.446667"
"219.27","5183.14"
"223.56","5203.913333"
"228.61","5172.72"
"223.63","5161.496667"
"229.42","5150.906667"
"223.07","5177.336667"
"227.72","5168.856667"
"233.68","5132.99"
"238.92","5056.543333"
"233.74","5020.53"
"226.3","4998.06"
"220.68","4962.716667"
"226.51","4881.303333"
"222.13","4750.88"
"218.36","4695.066667"
"214.22","4638.496667"
"208.82","4688.76"
"214.54","4714.3"
"209.93","4791.896667"
"214.65","4807.203333"
"218.15","4759.033333"
"222.81","4650.673333"
"219.13","4524.94"
"214.94","4454.566667"
"210.05","4478.686667"
"206.6","4560.783333"
"203.11","4694.126667"
"207.09","4757.366667"
"210.71","4775.016667"
"214.54","4694.433333"
"212.32","4636.22"
"209.57","4537.863333"
"206.87","4480.08"
"209.27","4438.69"
"206.32","4495.553333"
"203.22","4571.99"
"207.16","4624.353333"
"211.73","4637.626667"
"215.13","4652.923333"
"217.72","4681.16"
"221.43","4707.95"
"225.35","4707.943333"
"228.79","4723.516667"
"231.87","4721.413333"
"229.36","4719.793333"
"232.66","4683.696667"
"229.85","4637.82"
"227.3","4615.943333"
"225.03","4599.78"
"222.8","4614.403333"
"225.33","4625.166667"
"228.25","4620.966667"
"231.1","4630.32"
"233.81","4649.97"
"231.21","4679.086667"
"234.18","4651.17"
"237.65","4522.433333"
"234.85","4352.383333"
"231.56","4235.65"
"227.65","4188.28"
"222.25","4186.563333"
"227.34","4153.97"
"221.43","4086.113333"
"217.33","4038.33"
"213.86","4032.636667"
"209.7","4108.386667"
"214.68","4154.23"
"219.26","4144.186667"
"223.93","4096.11"
"219.95","4065.556667"
"215.33","4104.823333"
"211.45","4207.25"
"214.74","4299.606667"
"218.91","4354.72"
"225.68","4360.52"
"220.49","4418.126667"
"224.98","4471.8"
"228.85","4501.036667"
"234.3","4550.533333"
"229.12","4572.603333"
"224.21","4605.806667"
"232.53","4535.7"
"228.14","4476.68"
"224.66","4424.356667"
"220.56","4412.126667"
"217.11","4381.93"
"213.4","4361.933333"
"216.05","4349.893333"
"212.99","4384.046667"
"216.08","4398.53"
"219.27","4394.316667"
"221.94","4398.94"
"219.23","4421.636667"
"216.14","4458.876667"
"219.78","4488.01"
"223.78","4499.616667"
"227.69","4510.366667"
"231.08","4519.253333"
"228.55","4547.893333"
"232.68","4545.83"
"236.9","4545.806667"
"240.9","4551.363333"
"237.83","4574.066667"
"241.93","4588.746667"
"246.29","4578.053333"
"242.6","4576.063333"
"246","4549.426667"
"242.95","4506.033333"
"245.97","4455.503333"
"242.21","4435.213333"
"238.72","4453.053333"
"236.29","4470.863333"
"238.98","4468.183333"
"242.08","4433.026667"
"238.5","4374.75"
"234.86","4349.966667"
"231.17","4334.903333"
"227.92","4365.47"
"231.53","4375.793333"
"228.26","4380.906667"
"231.28","4358.446667"
"234.36","4331.653333"
"231.36","4326.323333"
"228.88","4296.006667"
"226.33","4273.85"
"228.9","4247.73"
"223.69","4276.636667"
"226.48","4289.06"
"229.21","4284.013333"
"233.08","4248.983333"
"230.03","4212.993333"
"226.84","4204.006667"
"223.84","4223.603333"
"220.89","4253.92"
"223.66","4253.213333"
"227.46","4219.596667"
"224.2","4171.003333"
"221.24","4161.046667"
"218.51","4168.196667"
"215.06","4203.536667"
"218.76","4207.94"
"221.57","4205.716667"
"224.48","4196"
"221.82","4201.806667"
"219.7","4229.996667"
"221.59","4271.476667"
"223.65","4286.37"
"226.16","4262.58"
"228.47","4212.093333"
"226.28","4193.07"
"224.31","4192.54"
"221.93","4218.926667"
"224.23","4282.32"
"226.99","4362.443333"
"229.95","4414.95"
"234.85","4422.103333"
"239.41","4425.74"
"236.2","4447.406667"
"233.28","4475.343333"
"236.57","4470.29"
"239.86","4418.72"
"243.02","4367.256667"
"240.61","4361.063333"
"237.91","4382.223333"
"240.44","4385.76"
"243.09","4374.276667"
"240.91","4387.093333"
"238.56","4425.23"
"241.39","4447.376667"
"244.82","4462.536667"
"248.59","4472.41"
"244.9","4486.046667"
"248.74","4498.663333"
"252.79","4518.63"
"249.86","4552.293333"
"252.72","4582.353333"
"257.16","4612.34"
"261.46","4622.646667"
"265.07","4615.67"
"268.87","4577.86"
"265.6","4559.65"
"262.28","4573.96"
"258.43","4591.123333"
"261.81","4601.903333"
"265.4","4614.886667"
"262.55","4649.436667"
"265.92","4677.64"
"269.75","4683.666667"
"274.39","4689.116667"
"269.98","4688.613333"
"266.3","4704.92"
"271.36","4763.063333"
"266.29","4827"
"271.56","4853.48"
"277.98","4834.42"
"271.12","4775.346667"
"266.29","4740.213333"
"270.5","4706.533333"
"265.82","4707.906667"
"270.45","4717.25"
"273.7","4733.203333"
"270.34","4790.15"
"273.74","4837.473333"
"277.63","4878.486667"
"282.24","4873.156667"
"277.45","4890.1"
"281.54","4900.126667"
"278.01","4869.39"
"282.02","4834.57"
"285.76","4815.73"
"279.3","4850.556667"
"283.13","4869.366667"
"286.82","4880.09"
"290.89","4887.45"
"295.15","4895.85"
"298.2","4894.55"
"295.57","4894.146667"
"298.71","4893.956667"
"295.09","4869.16"
"291.43","4845.36"
"294.95","4826.196667"
"291.73","4832.863333"
"295","4840.47"
"298.49","4838.576667"
"294.83","4846.346667"
"297.66","4852.476667"
"295.1","4873.7"
"298.31","4890.676667"
"295.31","4910.843333"
"298.69","4942.01"
"302.29","4981.533333"
"305.53","5012.736667"
"310.24","4980.843333"
"314.47","4940.416667"
"309.81","4925.376667"
"305.78","4951.076667"
"308.95","4945.616667"
"312.8","4926.353333"
"315.64","4916.053333"
"311.6","4928.936667"
"314.69","4936.76"
"317.77","4935.1"
"315.07","4919.273333"
"317.7","4922.783333"
"320.3","4934.373333"
"317.22","4950.816667"
"319.7","4944.34"
"322.51","4915.51"
"319.79","4907.213333"
"317.54","4894.28"
"314.84","4887.216667"
"317.4","4866.61"
